"plasticidade";"replications";"speciation";"extinction";"diversif";"traitevolution";"timestep";"timesimulation";"speciestotal"
0;0;0;0;0;0;0;0;0
0;1;0,5;0;0,5;6,96259516229647e-05;499;2;1
0;0;0;0;0;0;0;0;0
0;1;0,25;0;0,25;3,05749251243714e-05;497;4;1
0;0;0;0;0;0;0;0;0
0;1;0,17;0;0,17;0,000533593285886036;495;6;1
0;0;0;0;0;0;0;0;0
0;1;0,88;0;0,88;0,000279432147231354;493;8;7
0;0;0;0;0;0;0;0;0
0;1;0,7;0;0,7;0,000143995480780804;491;10;7
0;0;0;0;0;0;0;0;0
0;1;0,58;0;0,58;0,000133784700064437;489;12;7
0;0;0;0;0;0;0;0;0
0;1;0,5;0;0,5;0,000195954526275172;487;14;7
0;0;0;0;0;0;0;0;0
0;1;0,56;0;0,56;0,000169002269604313;485;16;9
0;0;0;0;0;0;0;0;0
0;1;0,56;0;0,56;8,35618112599949e-05;483;18;10
0;0;0;0;0;0;0;0;0
0;1;0,5;0;0,5;8,04248079081638e-05;481;20;10
0;0;0;0;0;0;0;0;0
0;1;0,45;0;0,45;0,000123484415934316;479;22;10
0;0;0;0;0;0;0;0;0
0;1;0,42;0;0,42;0,000105890142348536;477;24;10
0;0;0;0;0;0;0;0;0
0;1;0,38;0;0,38;6,26961269066917e-05;475;26;10
0;0;0;0;0;0;0;0;0
0;1;0,43;0;0,43;0,000106362081720399;473;28;12
0;0;0;0;0;0;0;0;0
0;1;0,5;0;0,5;0,000119490992341465;471;30;15
0;0;0;0;0;0;0;0;0
0;1;0,5;0,06;0,44;9,18992416905628e-05;469;32;16
0;0;0;0;0;0;0;0;0
0;1;0,5;0,06;0,44;0,000107522927533525;467;34;17
0;0;0;0;0;0;0;0;0
0;1;0,47;0,06;0,41;0,000105288474971654;465;36;17
0;0;0;0;0;0;0;0;0
0;1;0,45;0,11;0,34;8,36407661859653e-05;463;38;17
0;0;0;0;0;0;0;0;0
0;1;0,42;0,1;0,32;8,38941593286773e-05;461;40;17
0;0;0;0;0;0;0;0;0
0;1;0,43;0,1;0,33;7,98047822630616e-05;459;42;18
0;0;0;0;0;0;0;0;0
0;1;0,48;0,09;0,39;0,000135068058368625;457;44;21
0;0;0;0;0;0;0;0;0
0;1;0,52;0,09;0,43;0,000157966367494035;455;46;24
0;0;0;0;0;0;0;0;0
0;1;0,5;0,08;0,42;0,000214711384000837;453;48;24
0;0;0;0;0;0;0;0;0
0;1;0,62;0,1;0,52;0,00016896523984089;451;50;31
0;0;0;0;0;0;0;0;0
0;1;0,6;0,13;0,47;0,000154505159798803;449;52;31
0;0;0;0;0;0;0;0;0
0;1;0,63;0,17;0,46;0,00013570311744356;447;54;34
0;0;0;0;0;0;0;0;0
0;1;0,61;0,16;0,45;0,000163227182411068;445;56;34
0;0;0;0;0;0;0;0;0
0;1;0,6;0,16;0,44;0,000167194420720654;443;58;35
0;0;0;0;0;0;0;0;0
0;1;0,6;0,15;0,45;0,000292287402650005;441;60;36
0;0;0;0;0;0;0;0;0
0;1;0,61;0,18;0,43;0,000163907704086532;439;62;38
0;0;0;0;0;0;0;0;0
0;1;0,64;0,19;0,45;0,000227193483288812;437;64;41
0;0;0;0;0;0;0;0;0
0;1;0,68;0,27;0,41;0,000108559675793806;435;66;45
0;0;0;0;0;0;0;0;0
0;1;0,68;0,26;0,42;6,06837383346235e-05;433;68;46
0;0;0;0;0;0;0;0;0
0;1;0,67;0,26;0,41;7,67687275794747e-05;431;70;47
0;0;0;0;0;0;0;0;0
0;1;0,65;0,25;0,4;7,20508059200182e-05;429;72;47
0;0;0;0;0;0;0;0;0
0;1;0,64;0,24;0,4;9,29905100014833e-05;427;74;47
0;0;0;0;0;0;0;0;0
0;1;0,63;0,24;0,39;8,3209257452404e-05;425;76;48
0;0;0;0;0;0;0;0;0
0;1;0,62;0,23;0,39;7,33179376360527e-05;423;78;48
0;0;0;0;0;0;0;0;0
0;1;0,64;0,22;0,42;6,659189256648e-05;421;80;51
0;0;0;0;0;0;0;0;0
0;1;0,66;0,22;0,44;0,000110029007502915;419;82;54
0;0;0;0;0;0;0;0;0
0;1;0,73;0,21;0,52;0,000118153412397211;417;84;61
0;0;0;0;0;0;0;0;0
0;1;0,71;0,27;0,44;7,30972920261854e-05;415;86;61
0;0;0;0;0;0;0;0;0
0;1;0,69;0,26;0,43;7,97747451438957e-05;413;88;61
0;0;0;0;0;0;0;0;0
0;1;0,69;0,26;0,43;0,000102168604880484;411;90;62
0;0;0;0;0;0;0;0;0
0;1;0,68;0,25;0,43;8,96082372381382e-05;409;92;63
0;0;0;0;0;0;0;0;0
0;1;0,71;0,24;0,47;0,000162930574183772;407;94;67
0;0;0;0;0;0;0;0;0
0;1;0,72;0,24;0,48;0,000108172916582559;405;96;69
0;0;0;0;0;0;0;0;0
0;1;0,71;0,23;0,48;8,58354802548314e-05;403;98;70
0;0;0;0;0;0;0;0;0
0;1;1,07;0,24;0,83;0,000237403946313449;401;100;107
0;0;0;0;0;0;0;0;0
0;1;1,09;0,24;0,85;0,000137231175377009;399;102;111
0;0;0;0;0;0;0;0;0
0;1;1,15;0,23;0,92;0,000138824410256472;397;104;120
0;0;0;0;0;0;0;0;0
0;1;1,15;0,23;0,92;0,0001383671231973;395;106;122
0;0;0;0;0;0;0;0;0
0;1;1,17;0,23;0,94;0,000124905765954749;393;108;126
0;0;0;0;0;0;0;0;0
0;1;1,15;0,23;0,92;0,000151787862662479;391;110;126
0;0;0;0;0;0;0;0;0
0;1;1,13;0,35;0,78;0,000148633808373005;389;112;127
0;0;0;0;0;0;0;0;0
0;1;1,22;0,35;0,87;0,000127554388256545;387;114;139
0;0;0;0;0;0;0;0;0
0;1;1,29;0,34;0,95;0,000111353941328691;385;116;150
0;0;0;0;0;0;0;0;0
0;1;1,43;0,42;1,01;8,95389643352734e-05;383;118;169
0;0;0;0;0;0;0;0;0
0;1;1,45;0,41;1,04;8,64062754149362e-05;381;120;174
0;0;0;0;0;0;0;0;0
0;1;1,43;0,4;1,03;9,35307501911078e-05;379;122;174
0;0;0;0;0;0;0;0;0
0;1;1,4;0,4;1;6,07714661329468e-05;377;124;174
0;0;0;0;0;0;0;0;0
