"plasticity";"replications";"enviroment_type";"speciation";"extinction";"diversif";"traitevolution";"timesimulation";"abundance";"occupancy";"alive_spec"
0;3;"stable_low";0;0;0;0;1;95;1;1
0;3;"stable_low";0;0;0;0,0110267055929928;2;89;0,402684563758389;1
0;3;"stable_low";0;0;0;0,00337228216639266;3;82;0,372093023255814;1
0;3;"stable_low";0;0;0;0,000554060804686453;4;90;0,363333333333333;1
0;3;"stable_low";0;0;0;0,000393394788801897;5;90;0,37620578778135;1
0;3;"stable_low";0;0;0;0,000880548546864357;6;89;0,371428571428571;1
0;3;"stable_low";0;0;0;0,000122396896070304;7;89;0,35474006116208;1
0;3;"stable_low";0;0;0;0,000658001371748968;8;93;0,347305389221557;1
0;3;"stable_low";0;0;0;0,000552322251985637;9;91;0,341736694677871;1
0;3;"stable_low";0;0;0;0,000335116087009577;10;100;0,438692098092643;1
0;3;"stable_low";2;0;2;0,0446726503997568;11;33,6666666666667;0,411609498680739;3
0;3;"stable_low";0;0;0;0,000218243486994786;12;35,6666666666667;0,432569974554707;3
0;3;"stable_low";0;0;0;0,000532282051931561;13;35;0,445012787723785;3
0;3;"stable_low";0;0;0;0,00040068305084033;14;36,3333333333333;0,444730077120823;3
0;3;"stable_low";0;0;0;0,000187115346190752;15;35,3333333333333;0,456185567010309;3
0;3;"stable_low";0;0;0;0,000173554481803273;16;35,3333333333333;0,444444444444444;3
0;3;"stable_low";0;0;0;0,000360843268821835;17;35,3333333333333;0,427109974424552;3
0;3;"stable_low";0;0;0;0,000315883432027457;18;33,6666666666667;0,434108527131783;3
0;3;"stable_low";0;0;0;0,000142435309953416;19;33;0,394871794871795;3
0;3;"stable_low";0;0;0;0,000227937607103014;20;32;0,395348837209302;3
0;3;"stable_low";0;0;0;0,000474104906787099;21;30,3333333333333;0,413881748071979;3
0;3;"stable_low";0;0;0;0,000388862374656319;22;30,3333333333333;0,386422976501305;3
0;3;"stable_low";0;0;0;0,000250989183229014;23;31,3333333333333;0,425196850393701;3
0;3;"stable_low";0;0;0;0,000395017114600882;24;30;0,433070866141732;3
0;3;"stable_low";0;0;0;0,000250694481261566;25;29,6666666666667;0,437333333333333;3
0;3;"stable_low";0;0;0;0,000514995924719365;26;27,6666666666667;0,396782841823056;3
0;3;"stable_low";0;0;0;0,00025232334636247;27;29,6666666666667;0,419786096256685;3
0;3;"stable_low";0;0;0;0,000359542329353581;28;28,6666666666667;0,422343324250681;3
0;3;"stable_low";0;0;0;0,000139949385262643;29;28;0,430939226519337;3
0;3;"stable_low";0;0;0;0,000446582708217054;30;27,6666666666667;0,426966292134831;3
0;3;"stable_low";0;0;0;0,000459819910716445;31;27,6666666666667;0,437853107344633;3
0;3;"stable_low";0;0;0;0,000493331287329868;32;27,6666666666667;0,409604519774011;3
0;3;"stable_low";0;0;0;0,000421248140319331;33;20;0,319018404907975;3
0;3;"stable_low";0;0;0;0,000461059773753845;34;21,3333333333333;0,334355828220859;3
0;3;"stable_low";0;0;0;0,000243175207803177;35;20,3333333333333;0,377300613496933;3
0;3;"stable_low";0;0;0;0,000329084437259279;36;19,3333333333333;0,365325077399381;3
0;3;"stable_low";0;0;0;0,000244450815124532;37;21,3333333333333;0,366459627329193;3
0;3;"stable_low";0;0;0;0,000358048189167078;38;18,6666666666667;0,394321766561514;3
0;3;"stable_low";0;0;0;0,000738852989122998;39;18,6666666666667;0,342679127725857;3
0;3;"stable_low";0;0;0;0,000330004987971831;40;19;0,35625;3
0;3;"stable_low";0;0;0;0,000270203415485656;41;19,3333333333333;0,361904761904762;3
0;3;"stable_low";0;0;0;0,000209303055783939;42;17;0,349056603773585;3
0;3;"stable_low";0;0;0;0,000515562611189332;43;18,3333333333333;0,327217125382263;3
0;3;"stable_low";0;0;0;0,000696921506806686;44;18;0,344512195121951;3
0;3;"stable_low";0;0;0;0,000927287456509944;45;18,3333333333333;0,338509316770186;3
0;3;"stable_low";0;0;0;0,000273231316446199;46;18,3333333333333;0,339563862928349;3
0;3;"stable_low";0;0;0;0,000732557983311622;47;15,6666666666667;0,328025477707006;3
0;3;"stable_low";0;0;0;0,000992049846302286;48;18;0,329032258064516;3
0;3;"stable_low";0;0;0;0,000533958150812881;49;16,3333333333333;0,288079470198675;3
0;3;"stable_low";0;0;0;0,000146379474141026;50;16;0,263333333333333;3
0;3;"stable_low";0;0;0;0,000159465434478867;51;15,3333333333333;0,263698630136986;3
0;3;"stable_low";0;0;0;0,000218184969406209;52;18;0,360927152317881;3
0;3;"stable_low";0;0;0;0,000247166381185302;53;15,6666666666667;0,285234899328859;3
0;3;"stable_low";0;0;0;0,000237553946907999;54;15;0,3421926910299;3
0;3;"stable_low";0;0;0;0,000164414742848665;55;17,3333333333333;0,333333333333333;3
0;3;"stable_low";0;0;0;0,000208700129797175;56;15,6666666666667;0,347266881028939;3
0;3;"stable_low";0;0;0;0,000175442766654704;57;16,3333333333333;0,342857142857143;3
0;3;"stable_low";0;0;0;0,00048847148524405;58;16,6666666666667;0,324159021406728;3
0;3;"stable_low";0;0;0;0,000161860319130006;59;16;0,341317365269461;3
0;3;"stable_low";0;0;0;0,000288679065251628;60;15,6666666666667;0,327731092436975;3
0;3;"stable_low";0;0;0;0,000607616821102163;61;12,6666666666667;0,294277929155313;3
0;3;"stable_low";0;0;0;0,000416450845856631;62;13;0,240105540897098;3
0;3;"stable_low";0;0;0;0,000877365284721723;63;14,6666666666667;0,259541984732824;3
0;3;"stable_low";0;0;0;0,000635170614987084;64;14,3333333333333;0,276214833759591;3
0;3;"stable_low";0;0;0;0,000313973210515181;65;14;0,262210796915167;3
0;3;"stable_low";0;0;0;0,000505359668864898;66;14,3333333333333;0,288659793814433;3
0;3;"stable_low";0;0;0;0,000610085907385082;67;14,6666666666667;0,284237726098191;3
0;3;"stable_low";0;0,333333333333333;-0,333333333333333;0,00054281938794322;68;18,5;0,271099744245524;2
0;3;"stable_low";0;0;0;0,000354802036800893;69;18;0,255813953488372;2
0;3;"stable_low";0;0;0;0,000357085292781876;70;17,5;0,243589743589744;2
0;3;"stable_low";0;0;0;0,000138501488909921;71;15;0,242894056847545;2
0;3;"stable_low";0;0;0;0,000143914539830057;72;17,5;0,231362467866324;2
0;3;"stable_low";0;0;0;0,000515638386885573;73;15;0,242819843342037;2
0;3;"stable_low";0;0;0;0,000379390566094715;74;12;0,233595800524934;2
0;3;"stable_low";0;0;0;0,000244250229494092;75;9;0,202099737532808;2
0;3;"stable_low";0;0;0;0,000559833124043134;76;14;0,2;2
0;3;"stable_low";0;0;0;0,000532321250205714;77;14,5;0,241286863270777;2
0;3;"stable_low";0;0;0;2,95128908942774e-05;78;10;0,248663101604278;2
0;3;"stable_low";0;0;0;0,000307532033850522;79;8;0,212534059945504;2
0;3;"stable_low";0;0;0;0,00024561487658969;80;8,5;0,174033149171271;2
0;3;"stable_low";0;0;0;0,000401086280139474;81;5;0,193820224719101;2
0;3;"stable_low";0;0;0;0,000926196393350844;82;5,5;0,129943502824859;2
0;3;"stable_low";0;0;0;0,000605954344246463;83;6;0,138418079096045;2
0;3;"stable_low";0;0;0;0,000400675322832207;84;2;0,0889570552147239;2
0;3;"stable_low";0;0;0;0,000120415384173542;85;2;0,0521472392638037;2
0;3;"stable_low";0;0;0;0,00184860903978501;86;1,5;0,0644171779141104;2
0;3;"stable_low";0;0;0;0,00119018425893001;87;2;0,0557275541795666;2
0;3;"stable_low";0;0,5;-0,5;0,000831391432132416;88;4;0,0527950310559006;1
0;3;"stable_low";0;0;0;3,17891295084982e-05;89;3;0,0410094637223975;1
0;3;"stable_low";0;0;0;0,00074827849224262;90;6;0,0373831775700935;1
0;3;"stable_low";0;0;0;0,000462704276109561;91;3;0,05625;1
0;3;"stable_low";0;0;0;0,000782628591418235;92;4;0,0476190476190476;1
0;3;"stable_low";0;0;0;0,000219684362078462;93;4;0,0471698113207547;1
0;3;"stable_low";0;0;0;0,000384303203153891;94;5;0,0519877675840979;1
0;3;"stable_low";0;0;0;3,31374994060282e-05;95;5;0,0457317073170732;1
0;3;"stable_low";0;0;0;8,78905726358634e-05;96;6;0,0559006211180124;1
0;3;"stable_low";0;0;0;0,000132082702307652;97;5;0,0685358255451713;1
0;3;"stable_low";0;0;0;0,000343166928010976;98;5;0,054140127388535;1
0;3;"stable_low";0;0;0;3,26988205670729e-05;99;5;0,0548387096774194;1
0;3;"stable_low";0;0;0;0,000250560855817425;100;3;0,0629139072847682;1
0;3;"stable_low";0;0;0;0,00133887514268207;101;1;0,0466666666666667;1
0;3;"stable_low";0;0;0;6,66815351638562e-05;102;0;0,0171232876712329;1
0;3;"stable_low";0;1;-1;NA;103;NA;0;0
0,05;3;"stable_low";0;0;0;0;1;123;1;1
0,05;3;"stable_low";0;0;0;0,0101419743823469;2;114;0,483221476510067;1
0,05;3;"stable_low";0;0;0;0,000319099061284498;3;117;0,491694352159468;1
0,05;3;"stable_low";0;0;0;0,000513923302171619;4;117;0,496666666666667;1
0,05;3;"stable_low";0;0;0;0,0008513487372422;5;121;0,456591639871383;1
0,05;3;"stable_low";0;0;0;0,00266754524223074;6;121;0,46031746031746;1
0,05;3;"stable_low";0;0;0;0,000635785775039086;7;120;0,464831804281346;1
0,05;3;"stable_low";0;0;0;0,00242369227178881;8;124;0,437125748502994;1
0,05;3;"stable_low";0;0;0;0,0008794556194153;9;128;0,434173669467787;1
0,05;3;"stable_low";0;0;0;9,52830745210117e-05;10;130;0,435967302452316;1
0,05;3;"stable_low";3;0;3;0,118589536855868;11;35,25;0,488126649076517;4
0,05;3;"stable_low";0;0;0;0,000200742494105993;12;36,25;0,529262086513995;4
0,05;3;"stable_low";0;0;0;0,000675344309628626;13;36,25;0,531969309462916;4
0,05;3;"stable_low";0;0;0;0,000254379025525581;14;36,5;0,544987146529563;4
0,05;3;"stable_low";0;0;0;0,000224872755048438;15;37;0,512886597938144;4
0,05;3;"stable_low";0;0;0;0,000577485629201423;16;36,25;0,542635658914729;4
0,05;3;"stable_low";0;0;0;0,000572955071456307;17;36,75;0,552429667519182;4
0,05;3;"stable_low";0;0;0;0,000675359685232492;18;36;0,545219638242894;4
0,05;3;"stable_low";0;0;0;0,000549970661017639;19;36,75;0,523076923076923;4
0,05;3;"stable_low";0;0;0;0,000455815724740913;20;34,75;0,527131782945736;4
0,05;3;"stable_low";0;0;0;0,00048076965950947;21;35;0,516709511568123;4
0,05;3;"stable_low";0;0;0;0,000378347239881392;22;33,75;0,516971279373368;4
0,05;3;"stable_low";0;0;0;0,000587940491158131;23;34,25;0,519685039370079;4
0,05;3;"stable_low";0;0;0;0,000541835116432302;24;34,25;0,530183727034121;4
0,05;3;"stable_low";0;0;0;0,000603556278118944;25;32,25;0,565333333333333;4
0,05;3;"stable_low";0;0;0;0,00032859648507062;26;33,25;0,528150134048257;4
0,05;3;"stable_low";0;0;0;0,000397961814604083;27;31,5;0,542780748663102;4
0,05;3;"stable_low";0;0;0;0,000319126137351444;28;32;0,501362397820163;4
0,05;3;"stable_low";0;0;0;0,000686296981188471;29;32;0,535911602209945;4
0,05;3;"stable_low";0;0;0;0,00123138639278544;30;31;0,539325842696629;4
0,05;3;"stable_low";0;0;0;0,00056539072350538;31;33;0,550847457627119;4
0,05;3;"stable_low";0;0,25;-0,25;0,000165357062437104;32;45,3333333333333;0,581920903954802;3
0,05;3;"stable_low";0;0;0;0,000461540310235619;33;29;0,358895705521472;3
0,05;3;"stable_low";0;0;0;0,000298838392629878;34;30,6666666666667;0,389570552147239;3
0,05;3;"stable_low";0;0;0;0,000128696985994194;35;36,3333333333333;0,374233128834356;3
0,05;3;"stable_low";0;0;0;0,000398552071597699;36;40,3333333333333;0,414860681114551;3
0,05;3;"stable_low";0;0;0;0,000307939162904063;37;44,3333333333333;0,406832298136646;3
0,05;3;"stable_low";0;0;0;0,000354550718183724;38;44,3333333333333;0,38801261829653;3
0,05;3;"stable_low";0;0;0;0,000277954308179074;39;47,6666666666667;0,392523364485981;3
0,05;3;"stable_low";0;0;0;0,000107520022346588;40;50,6666666666667;0,4;3
0,05;3;"stable_low";0;0;0;0,00046512888053716;41;49;0,403174603174603;3
0,05;3;"stable_low";0;0;0;0,000560906380671222;42;47,6666666666667;0,374213836477987;3
0,05;3;"stable_low";0;0;0;0,000318083929060303;43;46;0,412844036697248;3
0,05;3;"stable_low";0;0;0;0,000243595090925641;44;49;0,384146341463415;3
0,05;3;"stable_low";0;0;0;0,000197999527556876;45;48;0,381987577639752;3
0,05;3;"stable_low";0;0;0;0,000365856826319214;46;47,3333333333333;0,392523364485981;3
0,05;3;"stable_low";0,333333333333333;0;0,333333333333333;0,000190249280100959;47;36,75;0,426751592356688;4
0,05;3;"stable_low";0;0;0;0,000469779392414908;48;37;0,419354838709677;4
0,05;3;"stable_low";0;0;0;0,000454123454700956;49;36,5;0,394039735099338;4
0,05;3;"stable_low";0;0;0;0,000314809651277632;50;39,75;0,43;4
0,05;3;"stable_low";0;0;0;0,00013475193292607;51;37,75;0,39041095890411;4
0,05;3;"stable_low";0;0;0;0,000329896734896473;52;41,75;0,417218543046358;4
0,05;3;"stable_low";0;0;0;0,000434316680379127;53;42;0,375838926174497;4
0,05;3;"stable_low";0;0;0;0,000506578449496249;54;42;0,388704318936877;4
0,05;3;"stable_low";0;0;0;0,000362168551514257;55;42;0,41;4
0,05;3;"stable_low";0,25;0;0,25;0,000441781597529515;56;35,8;0,408360128617363;5
0,05;3;"stable_low";0;0;0;0,000171372171578505;57;36,2;0,40952380952381;5
0,05;3;"stable_low";0;0;0;0,00041629809861707;58;42,2;0,446483180428135;5
0,05;3;"stable_low";0,2;0;0,2;0,000268101077301253;59;35,3333333333333;0,455089820359281;6
0,05;3;"stable_low";0;0;0;0,000207478938465307;60;38;0,453781512605042;6
0,05;3;"stable_low";0;0;0;0,00041058591203115;61;36,8333333333333;0,452316076294278;6
0,05;3;"stable_low";0;0;0;0,00051689006117587;62;36;0,422163588390501;6
0,05;3;"stable_low";0;0;0;0,000315456419885151;63;36,3333333333333;0,452926208651399;6
0,05;3;"stable_low";0;0;0;0,000213929298735637;64;38,5;0,439897698209719;6
0,05;3;"stable_low";0;0;0;0,000288728652851339;65;38;0,452442159383033;6
0,05;3;"stable_low";0;0;0;0,000347844141919937;66;37,3333333333333;0,448453608247423;6
0,05;3;"stable_low";0;0;0;0,000299225803069816;67;36,5;0,452196382428941;6
0,05;3;"stable_low";0;0;0;0,000204923532666591;68;36,6666666666667;0,455242966751918;6
0,05;3;"stable_low";0;0;0;0,000346208484829685;69;36,3333333333333;0,428940568475452;6
0,05;3;"stable_low";0;0;0;0,000264697383878208;70;34,5;0,428205128205128;6
0,05;3;"stable_low";0;0;0;0,000334197968106978;71;34,6666666666667;0,449612403100775;6
0,05;3;"stable_low";0;0;0;0,00028437017831447;72;33,3333333333333;0,429305912596401;6
0,05;3;"stable_low";0;0;0;0,000306391076880424;73;32,8333333333333;0,422976501305483;6
0,05;3;"stable_low";0;0;0;0,000173488300094025;74;31,5;0,443569553805774;6
0,05;3;"stable_low";0;0;0;0,000442796810639612;75;31,1666666666667;0,435695538057743;6
0,05;3;"stable_low";0;0;0;0,000390968998362019;76;31,3333333333333;0,413333333333333;6
0,05;3;"stable_low";0;0;0;0,000416609807455454;77;29,8333333333333;0,423592493297587;6
0,05;3;"stable_low";0;0;0;0,000480509857890734;78;26,8333333333333;0,43048128342246;6
0,05;3;"stable_low";0;0,166666666666667;-0,166666666666667;0,000177346893082771;79;35,2;0,400544959128065;5
0,05;3;"stable_low";0;0;0;0,000276707602867023;80;33,2;0,411602209944751;5
0,05;3;"stable_low";0;0;0;0,00021974659644538;81;31,8;0,401685393258427;5
0,05;3;"stable_low";0;0;0;0,000251504588839342;82;31,2;0,403954802259887;5
0,05;3;"stable_low";0;0;0;0,000498351294112227;83;30,4;0,398305084745763;5
0,05;3;"stable_low";0;0;0;0,000554918217519892;84;23,8;0,322085889570552;5
0,05;3;"stable_low";0;0;0;0,000379222831145019;85;24,6;0,340490797546012;5
0,05;3;"stable_low";0;0;0;0,000525486038702567;86;22,6;0,368098159509202;5
