"plasticity";"replications";"enviroment_type";"speciation";"extinction";"diversif";"traitevolution";"timesimulation";"abundance";"occupancy";"alive_spec"
0;8;"stable_fast";0;0;0;0;1;92;1;1
0;8;"stable_fast";0;0;0;0,0136705733990559;2;86;0,395973154362416;1
0;8;"stable_fast";0;0;0;0,00143281637212138;3;88;0,395348837209302;1
0;8;"stable_fast";0;0;0;0,00298940009756172;4;89;0,386666666666667;1
0;8;"stable_fast";0;0;0;0,000379466218892794;5;92;0,395498392282958;1
0;8;"stable_fast";0;0;0;0,00041561308770354;6;89;0,380952380952381;1
0;8;"stable_fast";0;0;0;7,88757318817819e-06;7;91;0,348623853211009;1
0;8;"stable_fast";0;0;0;0,000303439371978544;8;91;0,362275449101796;1
0;8;"stable_fast";0;0;0;0,000377988585722612;9;88;0,366946778711485;1
0;8;"stable_fast";0;0;0;1,17744049670219e-05;10;95;0,452316076294278;1
0;8;"stable_fast";2;0;2;0,00501443088148123;11;31;0,411609498680739;3
0;8;"stable_fast";0;0;0;0,000354036232173908;12;31,6666666666667;0,412213740458015;3
0;8;"stable_fast";0;0;0;0,000303192511379433;13;32;0,39386189258312;3
0;8;"stable_fast";0;0;0;0,000213332353174478;14;31;0,398457583547558;3
0;8;"stable_fast";0;0;0;0,000188447162817992;15;29;0,391752577319588;3
0;8;"stable_fast";0;0;0;0,000458715536753504;16;28,3333333333333;0,387596899224806;3
0;8;"stable_fast";0;0;0;0,000214834946004943;17;28;0,378516624040921;3
0;8;"stable_fast";0;0;0;0,000727471091130103;18;27,3333333333333;0,37984496124031;3
0;8;"stable_fast";0;0;0;0,000246939830465037;19;26,3333333333333;0,402564102564103;3
0;8;"stable_fast";0;0;0;0,000264723291157065;20;26,6666666666667;0,382428940568475;3
0;8;"stable_fast";0;0;0;0,000214971866774774;21;22,3333333333333;0,362467866323907;3
0;8;"stable_fast";0;0;0;0,000733586359965188;22;22,6666666666667;0,352480417754569;3
0;8;"stable_fast";0;0;0;0,00046553306352941;23;22,3333333333333;0,346456692913386;3
0;8;"stable_fast";0;0;0;0,000741553079852094;24;20,3333333333333;0,36745406824147;3
0;8;"stable_fast";0;0;0;0,000183946979293258;25;19,3333333333333;0,349333333333333;3
0;8;"stable_fast";0;0;0;0,000280031691420816;26;18,6666666666667;0,348525469168901;3
0;8;"stable_fast";0;0;0;0,000608478870877969;27;17,6666666666667;0,318181818181818;3
0;8;"stable_fast";0;0;0;0,000810683278713407;28;18,6666666666667;0,329700272479564;3
0;8;"stable_fast";0;0,333333333333333;-0,333333333333333;0,000150635928442745;29;26,5;0,325966850828729;2
0;8;"stable_fast";0;0;0;0,000157646749239442;30;23,5;0,337078651685393;2
0;8;"stable_fast";0;0;0;0,000150538722905399;31;25;0,31638418079096;2
0;8;"stable_fast";0;0;0;0,000197302501853907;32;21,5;0,288135593220339;2
0;8;"stable_fast";0;0;0;3,44364431527404e-05;33;14,5;0,226993865030675;2
0;8;"stable_fast";0;0;0;0,000235745433744176;34;15,5;0,251533742331288;2
0;8;"stable_fast";0;0;0;0,000426509071815038;35;12;0,245398773006135;2
0;8;"stable_fast";0;0;0;0,00026294426092633;36;12;0,226006191950464;2
0;8;"stable_fast";0;0;0;0,000637222995766301;37;15,5;0,236024844720497;2
0;8;"stable_fast";0;0;0;0,000421379169040043;38;11,5;0,264984227129338;2
0;8;"stable_fast";0;0;0;0,000533786980337576;39;12;0,230529595015576;2
0;8;"stable_fast";0;0;0;0,000297905832607372;40;9,5;0,25;2
0;8;"stable_fast";0;0;0;0,000415065972672431;41;7,5;0,241269841269841;2
0;8;"stable_fast";0;0;0;0,00112254874053629;42;6;0,19811320754717;2
0;8;"stable_fast";0;0;0;0,000442151307993811;43;5;0,140672782874618;2
0;8;"stable_fast";0;0;0;0,00033017348670585;44;5,5;0,161585365853659;2
0;8;"stable_fast";0;0;0;0,000306548621046655;45;4;0,192546583850932;2
0;8;"stable_fast";0;0;0;0,00015071929035278;46;2;0,152647975077882;2
0;8;"stable_fast";0;0;0;0,000955403914286082;47;2;0,0732484076433121;2
0;8;"stable_fast";0;0,5;-0,5;0,000700812150386848;48;2;0,0580645161290323;1
0;8;"stable_fast";0;0;0;0,000697610043981439;49;3;0,0198675496688742;1
0;8;"stable_fast";0;0;0;0,00111735975794136;50;1;0,0433333333333333;1
0;8;"stable_fast";0;0;0;0,00166593191206354;51;1;0,0205479452054795;1
0;8;"stable_fast";0;0;0;0,00209516748145212;52;0;0,0231788079470199;1
0;8;"stable_fast";0;1;-1;NA;53;NA;0;0
0,05;8;"stable_fast";0;0;0;0;1;121;1;1
0,05;8;"stable_fast";0;0;0;0,0107199383893623;2;113;0,493288590604027;1
0,05;8;"stable_fast";0;0;0;0,000456799015388032;3;113;0,46843853820598;1
0,05;8;"stable_fast";0;0;0;0,000709355876396087;4;114;0,466666666666667;1
0,05;8;"stable_fast";0;0;0;0,00160351009561199;5;118;0,479099678456592;1
0,05;8;"stable_fast";0;0;0;0,000804314437231154;6;119;0,466666666666667;1
0,05;8;"stable_fast";0;0;0;0,001133220782164;7;117;0,44954128440367;1
0,05;8;"stable_fast";0;0;0;0,000183082160537004;8;120;0,42814371257485;1
0,05;8;"stable_fast";0;0;0;0,000440236244459029;9;113;0,417366946778712;1
0,05;8;"stable_fast";0;0;0;0,000305034658256921;10;120;0,408719346049046;1
0,05;8;"stable_fast";2;0;2;0,0416256528309651;11;42;0,496042216358839;3
0,05;8;"stable_fast";0;0;0;0,000224396437028926;12;42,6666666666667;0,486005089058524;3
0,05;8;"stable_fast";0;0;0;0,000242567938745902;13;44,6666666666667;0,49616368286445;3
0,05;8;"stable_fast";0;0;0;0,000113919806798216;14;42,3333333333333;0,475578406169666;3
0,05;8;"stable_fast";0;0;0;8,66164859262007e-05;15;40,6666666666667;0,492268041237113;3
0,05;8;"stable_fast";0;0;0;0,000226358045678806;16;41;0,490956072351421;3
0,05;8;"stable_fast";0;0;0;0,000293489260355304;17;41,6666666666667;0,48849104859335;3
0,05;8;"stable_fast";0;0;0;0,000173921224203826;18;39,3333333333333;0,48062015503876;3
0,05;8;"stable_fast";0;0;0;0,00032134045378403;19;39,3333333333333;0,443589743589744;3
0,05;8;"stable_fast";0;0;0;0,000486558826850297;20;37,6666666666667;0,452196382428941;3
0,05;8;"stable_fast";0;0;0;0,000502152550261418;21;35,3333333333333;0,447300771208226;3
0,05;8;"stable_fast";0;0;0;0,000155318338620432;22;34;0,420365535248042;3
0,05;8;"stable_fast";0;0;0;0,000146795994580688;23;33,3333333333333;0,435695538057743;3
0,05;8;"stable_fast";0;0;0;0,000344013043503076;24;32,6666666666667;0,430446194225722;3
0,05;8;"stable_fast";0;0;0;0,000412232823597924;25;33,3333333333333;0,445333333333333;3
0,05;8;"stable_fast";0;0;0;0,000437996378290313;26;30,6666666666667;0,439678284182306;3
0,05;8;"stable_fast";0;0;0;0,000215471286861746;27;31,3333333333333;0,414438502673797;3
0,05;8;"stable_fast";0;0;0;0,000375506429946547;28;30;0,444141689373297;3
0,05;8;"stable_fast";0;0;0;0,000444112775830993;29;30;0,430939226519337;3
0,05;8;"stable_fast";0;0;0;0,000569349464561353;30;26,6666666666667;0,441011235955056;3
0,05;8;"stable_fast";0;0;0;0,000285792760794208;31;27,3333333333333;0,42090395480226;3
0,05;8;"stable_fast";0;0;0;0,000382922280593294;32;25,6666666666667;0,395480225988701;3
0,05;8;"stable_fast";0;0;0;0,000569882938565185;33;19,6666666666667;0,325153374233129;3
0,05;8;"stable_fast";0;0;0;0,000221014562047887;34;19,6666666666667;0,365030674846626;3
0,05;8;"stable_fast";0;0;0;0,000366752079156373;35;20,6666666666667;0,349693251533742;3
0,05;8;"stable_fast";0;0;0;0,000747898141063707;36;18,6666666666667;0,365325077399381;3
0,05;8;"stable_fast";0;0;0;0,00080532550793297;37;18;0,350931677018634;3
0,05;8;"stable_fast";0;0;0;0,000509076926700535;38;16;0,34384858044164;3
0,05;8;"stable_fast";0;0;0;0,000120800611231542;39;16;0,327102803738318;3
0,05;8;"stable_fast";0;0,333333333333333;-0,333333333333333;0,000510673034183281;40;24;0,321875;2
0,05;8;"stable_fast";0;0;0;0,000204324121013105;41;22;0,326984126984127;2
0,05;8;"stable_fast";0;0;0;0,000341403632000323;42;23;0,311320754716981;2
0,05;8;"stable_fast";0;0;0;0,000410953815270007;43;21;0,305810397553517;2
0,05;8;"stable_fast";0;0;0;0,000471185856489634;44;20,5;0,283536585365854;2
0,05;8;"stable_fast";0;0;0;0,000585299367788824;45;19;0,27639751552795;2
0,05;8;"stable_fast";0;0;0;8,95495165926131e-05;46;20,5;0,286604361370716;2
0,05;8;"stable_fast";0;0;0;0,000238850135890902;47;16,5;0,299363057324841;2
0,05;8;"stable_fast";0;0;0;0,000153102884395171;48;13,5;0,283870967741935;2
0,05;8;"stable_fast";0;0;0;0,000701918894703074;49;14;0,258278145695364;2
0,05;8;"stable_fast";0;0;0;0,000383009327575248;50;12,5;0,29;2
0,05;8;"stable_fast";0;0;0;0,000158381032328943;51;14;0,236301369863014;2
0,05;8;"stable_fast";0;0;0;0,000295283757522873;52;13,5;0,278145695364238;2
0,05;8;"stable_fast";0;0;0;0,00058315263974958;53;11,5;0,258389261744966;2
0,05;8;"stable_fast";0;0;0;7,8149662144797e-05;54;11;0,26578073089701;2
0,05;8;"stable_fast";0;0;0;0,000367674591107363;55;10,5;0,263333333333333;2
0,05;8;"stable_fast";0;0;0;0,000905334105242099;56;8,5;0,237942122186495;2
0,05;8;"stable_fast";0,5;0;0,5;0,000596384520527782;57;4,33333333333333;0,244444444444444;3
0,05;8;"stable_fast";0;0;0;0,000960757746744495;58;3,33333333333333;0,192660550458716;3
0,05;8;"stable_fast";0;0,333333333333333;-0,333333333333333;0,000269461036316394;59;5;0,137724550898204;2
0,05;8;"stable_fast";0;0;0;0,000734512868231969;60;3,5;0,120448179271709;2
0,05;8;"stable_fast";0;0;0;0,000555183618421735;61;2,5;0,128065395095368;2
0,05;8;"stable_fast";0;0,5;-0,5;0,00107150622050668;62;5;0,0474934036939314;1
0,05;8;"stable_fast";0;0;0;0,00110062776746938;63;4;0,0559796437659033;1
0,05;8;"stable_fast";0;0;0;0,00159239858380684;64;5;0,0537084398976982;1
0,05;8;"stable_fast";0;0;0;0,000665867869548434;65;3;0,0539845758354756;1
0,05;8;"stable_fast";0;0;0;0,000565328331178239;66;0;0,0463917525773196;1
0,05;8;"stable_fast";0;1;-1;NA;67;NA;0;0
0,1;8;"stable_fast";0;0;0;0;1;143;1;1
0,1;8;"stable_fast";0;0;0;0,00947476525836722;2;136;0,546979865771812;1
0,1;8;"stable_fast";0;0;0;0,000877170111080902;3;134;0,518272425249169;1
0,1;8;"stable_fast";0;0;0;0,00123393143111088;4;139;0,516666666666667;1
0,1;8;"stable_fast";0;0;0;0,00099482538887394;5;141;0,536977491961415;1
0,1;8;"stable_fast";0;0;0;0,00157665948546607;6;139;0,517460317460318;1
0,1;8;"stable_fast";0;0;0;0,00108841862437725;7;141;0,516819571865443;1
0,1;8;"stable_fast";0;0;0;0,00183592502369709;8;139;0,5;1
0,1;8;"stable_fast";0;0;0;0,000600537507523772;9;149;0,481792717086835;1
0,1;8;"stable_fast";0;0;0;0,000423933676071362;10;151;0,487738419618529;1
0,1;8;"stable_fast";2;0;2;0,0425059575571492;11;54;0,575197889182058;3
0,1;8;"stable_fast";0;0;0;0,000218903764043163;12;55;0,557251908396947;3
0,1;8;"stable_fast";0;0;0;0,000313190631075903;13;53;0,552429667519182;3
0,1;8;"stable_fast";0;0;0;0,000519882410212522;14;53,3333333333333;0,542416452442159;3
0,1;8;"stable_fast";0;0;0;0,000155563474212089;15;53,6666666666667;0,561855670103093;3
0,1;8;"stable_fast";0;0;0;0,000449474659408749;16;52;0,565891472868217;3
0,1;8;"stable_fast";0;0;0;0,000150073121090036;17;53,6666666666667;0,557544757033248;3
0,1;8;"stable_fast";0;0;0;0,000284792711850863;18;51;0,576227390180879;3
0,1;8;"stable_fast";0;0;0;0,000400056427652454;19;50,3333333333333;0,543589743589744;3
0,1;8;"stable_fast";0;0;0;0,000226597746725838;20;49;0,542635658914729;3
0,1;8;"stable_fast";0;0;0;0,000145283919132909;21;46,6666666666667;0,526992287917738;3
0,1;8;"stable_fast";0;0;0;0,000144756925103676;22;45,6666666666667;0,519582245430809;3
0,1;8;"stable_fast";0;0;0;0,000155987964921246;23;46,6666666666667;0,532808398950131;3
0,1;8;"stable_fast";0;0;0;0,000168537901652991;24;44;0,553805774278215;3
0,1;8;"stable_fast";0;0;0;0,00035235830382086;25;46,3333333333333;0,533333333333333;3
0,1;8;"stable_fast";0;0;0;0,000474894905884895;26;42,3333333333333;0,541554959785523;3
0,1;8;"stable_fast";0;0;0;0,00034576327128036;27;43,6666666666667;0,510695187165775;3
0,1;8;"stable_fast";0;0;0;0,000342341301361995;28;42,3333333333333;0,525885558583106;3
0,1;8;"stable_fast";0;0;0;0,00020985240168801;29;39,6666666666667;0,546961325966851;3
0,1;8;"stable_fast";0;0;0;0,000260424364165418;30;39,6666666666667;0,519662921348315;3
0,1;8;"stable_fast";0;0;0;0,000406033734901338;31;42,6666666666667;0,556497175141243;3
0,1;8;"stable_fast";0;0;0;0,000226926555084427;32;42,6666666666667;0,573446327683616;3
0,1;8;"stable_fast";0;0;0;0,000439963321140075;33;27,3333333333333;0,334355828220859;3
0,1;8;"stable_fast";0;0;0;0,000166572815123035;34;30,3333333333333;0,365030674846626;3
0,1;8;"stable_fast";0;0;0;0,000344838116249792;35;33,6666666666667;0,352760736196319;3
0,1;8;"stable_fast";0;0;0;0,000449844360506355;36;38,6666666666667;0,371517027863777;3
0,1;8;"stable_fast";0;0;0;0,000978123267032282;37;40,6666666666667;0,41304347826087;3
0,1;8;"stable_fast";0;0;0;0,000130235890763281;38;41;0,359621451104101;3
0,1;8;"stable_fast";0;0;0;6,27378310845792e-05;39;43,3333333333333;0,370716510903427;3
0,1;8;"stable_fast";0;0;0;0,000251656995144506;40;45;0,38125;3
0,1;8;"stable_fast";0;0;0;0,000487164785892666;41;49;0,365079365079365;3
0,1;8;"stable_fast";0;0;0;0,000723662536155435;42;47,3333333333333;0,377358490566038;3
0,1;8;"stable_fast";0;0;0;0,00047264384179444;43;45,6666666666667;0,357798165137615;3
0,1;8;"stable_fast";0;0;0;0,000395880031114273;44;45,6666666666667;0,347560975609756;3
0,1;8;"stable_fast";0;0;0;0,000143492756064933;45;43,6666666666667;0,322981366459627;3
0,1;8;"stable_fast";0,333333333333333;0;0,333333333333333;0,000569818575653477;46;33,75;0,386292834890966;4
0,1;8;"stable_fast";0;0;0;0,000290584875508767;47;29,75;0,36624203821656;4
0,1;8;"stable_fast";0;0;0;0,000135027426963453;48;31;0,370967741935484;4
0,1;8;"stable_fast";0,25;0;0,25;0,000255479070962149;49;23,6;0,367549668874172;5
0,1;8;"stable_fast";0;0;0;0,000413157966712932;50;23,2;0,366666666666667;5
0,1;8;"stable_fast";0;0;0;0,000450938355537618;51;21,4;0,352739726027397;5
0,1;8;"stable_fast";0;0;0;0,000276613853042324;52;21,8;0,360927152317881;5
0,1;8;"stable_fast";0;0;0;0,000541676370483634;53;18;0,342281879194631;5
0,1;8;"stable_fast";0;0;0;0,000347063152581166;54;20,2;0,355481727574751;5
0,1;8;"stable_fast";0;0;0;0,0004221341430901;55;19,2;0,363333333333333;5
0,1;8;"stable_fast";0;0;0;0,000379813247680259;56;17,8;0,389067524115756;5
0,1;8;"stable_fast";0;0;0;0,000629924168143225;57;17,8;0,374603174603175;5
0,1;8;"stable_fast";0;0;0;0,00033954107096302;58;17,4;0,376146788990826;5
0,1;8;"stable_fast";0;0;0;0,000615090475622358;59;17,8;0,365269461077844;5
0,1;8;"stable_fast";0;0;0;0,000122297972606048;60;17,4;0,34453781512605;5
0,1;8;"stable_fast";0;0;0;0,000212201418995043;61;17,2;0,337874659400545;5
0,1;8;"stable_fast";0;0;0;0,000179544398634547;62;15,6;0,308707124010554;5
0,1;8;"stable_fast";0;0;0;0,000251745572778167;63;16,4;0,33587786259542;5
0,1;8;"stable_fast";0;0;0;0,000190898254052142;64;14,2;0,322250639386189;5
0,1;8;"stable_fast";0;0;0;0,000365997326206882;65;14,2;0,326478149100257;5
0,1;8;"stable_fast";0;0;0;0,000494035453856063;66;13;0,319587628865979;5
0,1;8;"stable_fast";0;0;0;0,000905825058029443;67;11,4;0,30749354005168;5
0,1;8;"stable_fast";0;0,2;-0,2;0,000469965725825282;68;14;0,296675191815857;4
0,1;8;"stable_fast";0;0;0;0,000486886085395686;69;10,5;0,302325581395349;4
0,1;8;"stable_fast";0;0;0;0,000374336836325594;70;9,5;0,271794871794872;4
0,1;8;"stable_fast";0;0;0;0,000442700167820222;71;7;0,245478036175711;4
0,1;8;"stable_fast";0;0;0;0,000502707187619486;72;6,5;0,22879177377892;4
0,1;8;"stable_fast";0;0;0;0,000270849025089742;73;5,5;0,245430809399478;4
0,1;8;"stable_fast";0;0;0;0,000624945238749961;74;4,5;0,225721784776903;4
0,1;8;"stable_fast";0;0;0;0,00045975820713454;75;3,75;0,20997375328084;4
0,1;8;"stable_fast";0;0;0;0,000580223107896965;76;3,25;0,165333333333333;4
0,1;8;"stable_fast";0;0;0;0,00102221667780347;77;1,25;0,144772117962467;4
0,1;8;"stable_fast";0;0,25;-0,25;0,00128144529452145;78;1;0,0855614973262032;3
0,1;8;"stable_fast";0;0,333333333333333;-0,333333333333333;0,00138120051513357;79;1;0,0599455040871935;2
0,1;8;"stable_fast";0;0,5;-0,5;0,00126674955521032;80;1;0,0359116022099447;1
0,1;8;"stable_fast";0;0;0;0,00250265673543405;81;0;0,0196629213483146;1
0,1;8;"stable_fast";0;1;-1;NA;82;NA;0;0
0,15;8;"stable_fast";0;0;0;0;1;173;1;1
0,15;8;"stable_fast";0;0;0;0,00812544298330528;2;165;0,624161073825503;1
0,15;8;"stable_fast";0;0;0;0,000454737476929843;3;160;0,604651162790698;1
0,15;8;"stable_fast";0;0;0;0,00249994238186058;4;157;0,59;1
0,15;8;"stable_fast";0;0;0;5,26959662755651e-05;5;163;0,585209003215434;1
0,15;8;"stable_fast";0;0;0;0,00192487191238061;6;167;0,587301587301587;1
0,15;8;"stable_fast";0;0;0;0,0016935838955475;7;167;0,565749235474006;1
0,15;8;"stable_fast";0;0;0;0,000386351399142501;8;172;0,577844311377245;1
0,15;8;"stable_fast";0;0;0;0,00127820050853564;9;179;0,57703081232493;1
0,15;8;"stable_fast";0;0;0;0,00104820786803977;10;180;0,572207084468665;1
0,15;8;"stable_fast";4;0;4;0,115004688921232;11;37,8;0,614775725593668;5
0,15;8;"stable_fast";0;0;0;0,000417797556523484;12;39,4;0,60559796437659;5
0,15;8;"stable_fast";0;0;0;0,000353259245903251;13;40;0,636828644501279;5
0,15;8;"stable_fast";0;0;0;0,000489757261565683;14;38;0,588688946015424;5
0,15;8;"stable_fast";0;0;0;0,000746408985912753;15;39;0,608247422680412;5
0,15;8;"stable_fast";0;0;0;0,00020126251823878;16;38,8;0,651162790697674;5
0,15;8;"stable_fast";0;0,2;-0,2;0,000326763700232191;17;48,5;0,626598465473146;4
0,15;8;"stable_fast";0;0;0;0,000443366766800235;18;45,75;0,640826873385013;4
0,15;8;"stable_fast";0;0;0;0,000285618109334488;19;45,25;0,605128205128205;4
0,15;8;"stable_fast";0;0;0;0,000398780594417159;20;45;0,599483204134367;4
0,15;8;"stable_fast";0;0;0;0,000309270642720181;21;43,5;0,606683804627249;4
0,15;8;"stable_fast";0;0;0;0,000258230486921843;22;43;0,595300261096606;4
0,15;8;"stable_fast";0;0;0;0,000307591128603331;23;42,5;0,608923884514436;4
