"plasticity";"replications";"enviroment_type";"speciation";"extinction";"diversif";"traitevolution";"timesimulation";"abundance";"occupancy";"alive_spec"
0;7;"stable_low";0;0;0;0;1;95;1;1
0;7;"stable_low";0;0;0;0,0133766793979657;2;90;0,402684563758389;1
0;7;"stable_low";0;0;0;0,000864299596301057;3;86;0,382059800664452;1
0;7;"stable_low";0;0;0;0,00179127932190425;4;88;0,376666666666667;1
0;7;"stable_low";0;0;0;0,000819359452971948;5;94;0,382636655948553;1
0;7;"stable_low";0;0;0;5,6223970624698e-05;6;93;0,387301587301587;1
0;7;"stable_low";0;0;0;0,000412816287012521;7;90;0,391437308868502;1
0;7;"stable_low";0;0;0;0,000706447386299459;8;93;0,37125748502994;1
0;7;"stable_low";0;0;0;0,00016266943121254;9;96;0,378151260504202;1
0;7;"stable_low";0;0;0;0,000402755185510807;10;108;0,460490463215259;1
0;7;"stable_low";2;0;2;0,0437075950554422;11;36;0,461741424802111;3
0;7;"stable_low";0;0;0;0,0003381615536311;12;36,3333333333333;0,432569974554707;3
0;7;"stable_low";0;0;0;0,000405660223043014;13;36,6666666666667;0,447570332480818;3
0;7;"stable_low";0;0;0;0,000243138596954066;14;36,6666666666667;0,465295629820051;3
0;7;"stable_low";0;0;0;0,0004491651237685;15;35,6666666666667;0,443298969072165;3
0;7;"stable_low";0;0;0;0,000158410057240309;16;34;0,428940568475452;3
0;7;"stable_low";0;0;0;0,000142738689116791;17;35,3333333333333;0,442455242966752;3
0;7;"stable_low";0;0;0;0,000426218153290072;18;33,3333333333333;0,439276485788114;3
0;7;"stable_low";0;0;0;0,000479904139269352;19;35,3333333333333;0,420512820512821;3
0;7;"stable_low";0;0;0;0,000354874136112393;20;33,3333333333333;0,428940568475452;3
0;7;"stable_low";0;0;0;0,000522331732556048;21;32,3333333333333;0,426735218508997;3
0;7;"stable_low";0;0;0;0,000342133361293108;22;33,3333333333333;0,420365535248042;3
0;7;"stable_low";0;0;0;0,000339475959326755;23;30,3333333333333;0,440944881889764;3
0;7;"stable_low";0;0;0;0,00014766089102965;24;31;0,42257217847769;3
0;7;"stable_low";0;0;0;0,000380750009972435;25;30;0,397333333333333;3
0;7;"stable_low";0;0;0;0,000795857828104292;26;28,6666666666667;0,402144772117962;3
0;7;"stable_low";0;0;0;0,00043177290246951;27;30,3333333333333;0,422459893048128;3
0;7;"stable_low";0;0;0;0,000591032284126572;28;28,3333333333333;0,430517711171662;3
0;7;"stable_low";0;0;0;0,000610108965268353;29;28,3333333333333;0,43646408839779;3
0;7;"stable_low";0;0;0;0,000561280827457791;30;27,3333333333333;0,424157303370786;3
0;7;"stable_low";0;0;0;0,000222957329207539;31;29,3333333333333;0,415254237288136;3
0;7;"stable_low";0;0;0;0,000268295288484885;32;31,6666666666667;0,426553672316384;3
0;7;"stable_low";0;0;0;0,000336096889381614;33;20;0,337423312883436;3
0;7;"stable_low";0;0;0;0,000306109724439985;34;21,6666666666667;0,361963190184049;3
0;7;"stable_low";0;0;0;0,000288083552302551;35;21;0,361963190184049;3
0;7;"stable_low";0;0;0;0,000272329847375309;36;20;0,362229102167183;3
0;7;"stable_low";0;0;0;0,000511792272074015;37;20,6666666666667;0,350931677018634;3
0;7;"stable_low";0;0;0;0,000620677156871842;38;20,6666666666667;0,287066246056782;3
0;7;"stable_low";0;0;0;0,000605266366568869;39;21,3333333333333;0,367601246105919;3
0;7;"stable_low";0;0;0;0,0002262089782792;40;18,6666666666667;0,3875;3
0;7;"stable_low";0;0;0;0,000405388313403894;41;18,6666666666667;0,361904761904762;3
0;7;"stable_low";0;0;0;0,00088893763498073;42;19;0,339622641509434;3
0;7;"stable_low";0;0;0;0,000425167509303708;43;17,6666666666667;0,327217125382263;3
0;7;"stable_low";0;0;0;0,000926016739393552;44;18,6666666666667;0,323170731707317;3
0;7;"stable_low";0;0;0;0,000304399017076652;45;19;0,34472049689441;3
0;7;"stable_low";0;0;0;0,000148153595734806;46;17,6666666666667;0,333333333333333;3
0;7;"stable_low";0;0;0;0,000443687873644273;47;16;0,353503184713376;3
